id_net	tf	tg	status	org_reference	id_net_reference	count_org_reference	string	tu_unit
279	WP_000181832.1	WP_000181832.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
280	WP_000181832.1	WP_000432017.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
281	WP_000181832.1	WP_001250343.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
282	WP_000182645.1	WP_000182645.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	184_tu
283	WP_000182645.1	WP_000733285.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
284	WP_000182645.1	WP_001096381.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	184_tu
256_new	WP_000198598.1	WP_000398941.1	New	Bacsu	2171	1	R	185_tu
257_new	WP_000198598.1	WP_000421713.1	New	Bacsu	2154	1	R	186_tu
258_new	WP_000198598.1	WP_000569120.1	New	Bacsu	2169	1	R	185_tu
185_tu	WP_000198598.1	WP_000721551.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	185_tu
185_tu	WP_000198598.1	WP_000948974.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	185_tu
259_new	WP_000202390.1	WP_000202390.1	New	Bacsu,Bacsu	2274,2709	1	F	187_tu
260_new	WP_000202390.1	WP_000593436.1	New	Bacsu	2706	1	F	187_tu
187_tu	WP_000202390.1	WP_000603970.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	187_tu
187_tu	WP_000202390.1	WP_000670307.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	187_tu
285	WP_000219066.1	WP_000002071.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	188_tu
286	WP_000219066.1	WP_000023319.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	218_tu
261_new	WP_000219066.1	WP_000027919.1	New	Bacsu	2290	1	NOT_STRAND	NOT_TU_REFER
287	WP_000219066.1	WP_000029196.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	204_tu
288	WP_000219066.1	WP_000031490.1	Known	Bacsu	1525	1	F	210_tu
289	WP_000219066.1	WP_000034961.1	Known	Bacsu	2267	1	F	238_tu
264_new	WP_000219066.1	WP_000040063.1	New	Bacsu	4	1	R	189_tu
203_tu	WP_000219066.1	WP_000047009.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	203_tu
290	WP_000219066.1	WP_000047255.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	190_tu
265_new	WP_000219066.1	WP_000047811.1	New	Bacsu	183	1	NOT_STRAND	NOT_TU_REFER
266_new	WP_000219066.1	WP_000049145.1	New	Bacsu	1067	1	R	191_tu
267_new	WP_000219066.1	WP_000064078.1	New	Bacsu	1361	1	R	248_tu
268_new	WP_000219066.1	WP_000075704.1	New	Bacsu	2721	1	NOT_STRAND	NOT_TU_REFER
291	WP_000219066.1	WP_000079317.1	Known	Bacsu	2060	1	F	192_tu
270_new	WP_000219066.1	WP_000080028.1	New	Bacsu	247	1	R	266_tu
292	WP_000219066.1	WP_000082559.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
271_new	WP_000219066.1	WP_000083807.1	New	Bacsu	2357	1	NOT_STRAND	NOT_TU_REFER
272_new	WP_000219066.1	WP_000087561.1	New	Bacsu	2636	1	R	261_tu
273_new	WP_000219066.1	WP_000094583.1	New	Bacsu	1124	1	NOT_STRAND	NOT_TU_REFER
293	WP_000219066.1	WP_000109906.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
274_new	WP_000219066.1	WP_000110253.1	New	Bacsu	1495	1	F	251_tu
275_new	WP_000219066.1	WP_000116228.1	New	Bacsu	1991	1	R	193_tu
294	WP_000219066.1	WP_000122354.1	Known	Bacsu	31	1	F	194_tu
295	WP_000219066.1	WP_000123165.1	Known	Bacsu	1073	1	NOT_STRAND	NOT_TU_REFER
296	WP_000219066.1	WP_000129417.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	195_tu
278_new	WP_000219066.1	WP_000130149.1	New	Bacsu	563	1	NOT_STRAND	NOT_TU_REFER
297	WP_000219066.1	WP_000136162.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	195_tu
298	WP_000219066.1	WP_000138218.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	196_tu
299	WP_000219066.1	WP_000138487.1	Known	Bacsu	1381	1	F	197_tu
300	WP_000219066.1	WP_000139712.1	Known	Bacsu	2059	1	F	237_tu
281_new	WP_000219066.1	WP_000141432.1	New	Bacsu	1400	1	NOT_STRAND	NOT_TU_REFER
301	WP_000219066.1	WP_000142198.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	198_tu
302	WP_000219066.1	WP_000145577.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
303	WP_000219066.1	WP_000147095.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	190_tu
304	WP_000219066.1	WP_000149407.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	199_tu
305	WP_000219066.1	WP_000151982.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
306	WP_000219066.1	WP_000153479.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	200_tu
307	WP_000219066.1	WP_000154537.1	Known	Bacsu	901	1	R	259_tu
308	WP_000219066.1	WP_000159750.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
283_new	WP_000219066.1	WP_000160304.1	New	Ecoli,Salmon	1239,2249	2	NOT_STRAND	NOT_TU_REFER
284_new	WP_000219066.1	WP_000161311.1	New	Bacsu	2300	1	R	261_tu
309	WP_000219066.1	WP_000162661.1	Known	Bacsu	2288	1	F	238_tu
310	WP_000219066.1	WP_000163820.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	200_tu
261_tu	WP_000219066.1	WP_000164546.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	261_tu
311	WP_000219066.1	WP_000166892.1	Known	Bacsu	2287	1	F	238_tu
312	WP_000219066.1	WP_000167314.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	201_tu
313	WP_000219066.1	WP_000167867.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	202_tu
287_new	WP_000219066.1	WP_000169224.1	New	Bacsu	1018	1	R	203_tu
288_new	WP_000219066.1	WP_000170162.1	New	Bacsu	2294	1	NOT_STRAND	NOT_TU_REFER
314	WP_000219066.1	WP_000177465.1	Known	Bacsu	1061	1	NOT_STRAND	NOT_TU_REFER
290_new	WP_000219066.1	WP_000180688.1	New	Bacsu	1230	1	R	257_tu
315	WP_000219066.1	WP_000181832.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
316	WP_000219066.1	WP_000182746.1	Known	Bacsu	1351	1	R	204_tu
292_new	WP_000219066.1	WP_000185319.1	New	Bacsu	1004	1	R	205_tu
230_tu	WP_000219066.1	WP_000186933.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	230_tu
317	WP_000219066.1	WP_000192172.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	206_tu
293_new	WP_000219066.1	WP_000197806.1	New	Bacsu,Ecoli	838,1237	2	F	225_tu
294_new	WP_000219066.1	WP_000199066.1	New	Bacsu	209	1	NOT_STRAND	NOT_TU_REFER
318	WP_000219066.1	WP_000219066.1	Known	Ecoli,Salmon	1235,2247	2	R	207_tu
296_new	WP_000219066.1	WP_000221945.1	New	Bacsu	1127	1	NOT_STRAND	NOT_TU_REFER
319	WP_000219066.1	WP_000250823.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	208_tu
320	WP_000219066.1	WP_000256319.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	254_tu
321	WP_000219066.1	WP_000259692.1	Known	Bacsu	2098	1	R	209_tu
298_new	WP_000219066.1	WP_000277602.1	New	Bacsu	1924	1	NOT_STRAND	NOT_TU_REFER
299_new	WP_000219066.1	WP_000277968.1	New	Bacsu	1059	1	NOT_STRAND	NOT_TU_REFER
322	WP_000219066.1	WP_000279361.1	Known	Bacsu	353	1	F	210_tu
323	WP_000219066.1	WP_000290397.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	211_tu
324	WP_000219066.1	WP_000290491.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	212_tu
325	WP_000219066.1	WP_000291444.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
326	WP_000219066.1	WP_000323161.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	213_tu
301_new	WP_000219066.1	WP_000340465.1	New	Bacsu	2596	1	F	214_tu
327	WP_000219066.1	WP_000353630.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
328	WP_000219066.1	WP_000383180.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	218_tu
254_tu	WP_000219066.1	WP_000413436.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	254_tu
329	WP_000219066.1	WP_000417372.1	Known	Bacsu	1001	1	F	215_tu
330	WP_000219066.1	WP_000429674.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
331	WP_000219066.1	WP_000432017.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
303_new	WP_000219066.1	WP_000442480.1	New	Bacsu	2367	1	R	216_tu
332	WP_000219066.1	WP_000460421.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
333	WP_000219066.1	WP_000477989.1	Known	Bacsu	1168	1	NOT_STRAND	NOT_TU_REFER
334	WP_000219066.1	WP_000481425.1	Known	Bacsu	1036	1	R	217_tu
230_tu	WP_000219066.1	WP_000514408.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	230_tu
306_new	WP_000219066.1	WP_000531823.1	New	Bacsu	1130	1	NOT_STRAND	NOT_TU_REFER
335	WP_000219066.1	WP_000533238.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	218_tu
307_new	WP_000219066.1	WP_000545370.1	New	Bacsu	2292	1	NOT_STRAND	NOT_TU_REFER
336	WP_000219066.1	WP_000547794.1	Known	Bacsu,Ecoli	1229,1240	2	NOT_STRAND	NOT_TU_REFER
337	WP_000219066.1	WP_000571591.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	219_tu
338	WP_000219066.1	WP_000600387.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	220_tu
203_tu	WP_000219066.1	WP_000604134.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	203_tu
230_tu	WP_000219066.1	WP_000606546.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	230_tu
309_new	WP_000219066.1	WP_000607067.1	New	Bacsu	2334	1	F	265_tu
339	WP_000219066.1	WP_000640737.1	Known	Bacsu	1987	1	F	264_tu
311_new	WP_000219066.1	WP_000648723.1	New	Bacsu	2358	1	NOT_STRAND	NOT_TU_REFER
312_new	WP_000219066.1	WP_000651160.1	New	Bacsu	2306	1	F	221_tu
313_new	WP_000219066.1	WP_000659770.1	New	Bacsu	2720	1	R	222_tu
340	WP_000219066.1	WP_000660028.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	223_tu
341	WP_000219066.1	WP_000660710.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	224_tu
212_tu	WP_000219066.1	WP_000662306.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	212_tu
342	WP_000219066.1	WP_000665727.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
314_new	WP_000219066.1	WP_000667269.1	New	Bacsu,Ecoli,Salmon	108,1238,2248	3	F	225_tu
315_new	WP_000219066.1	WP_000687412.1	New	Bacsu	53	1	F	226_tu
343	WP_000219066.1	WP_000690007.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	227_tu
344	WP_000219066.1	WP_000690405.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	228_tu
230_tu	WP_000219066.1	WP_000692648.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	230_tu
345	WP_000219066.1	WP_000706111.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	229_tu
316_new	WP_000219066.1	WP_000706315.1	New	Bacsu	2149	1	R	230_tu
346	WP_000219066.1	WP_000717561.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	262_tu
317_new	WP_000219066.1	WP_000718953.1	New	Bacsu	1133	1	NOT_STRAND	NOT_TU_REFER
347	WP_000219066.1	WP_000723301.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	231_tu
348	WP_000219066.1	WP_000728765.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	232_tu
349	WP_000219066.1	WP_000729744.1	Known	Bacsu	2144	1	F	233_tu
319_new	WP_000219066.1	WP_000733409.1	New	Bacsu	2591	1	NOT_STRAND	NOT_TU_REFER
320_new	WP_000219066.1	WP_000737162.1	New	Bacsu	800	1	NOT_STRAND	NOT_TU_REFER
350	WP_000219066.1	WP_000747873.1	Known	Bacsu	1349	1	R	204_tu
322_new	WP_000219066.1	WP_000774281.1	New	Bacsu	251	1	F	234_tu
351	WP_000219066.1	WP_000790331.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	235_tu
323_new	WP_000219066.1	WP_000809131.1	New	Bacsu	2261	1	R	236_tu
352	WP_000219066.1	WP_000813525.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
353	WP_000219066.1	WP_000818278.1	Known	Bacsu	2058	1	F	237_tu
354	WP_000219066.1	WP_000818915.1	Known	Bacsu	215	1	F	238_tu
355	WP_000219066.1	WP_000829167.1	Known	Bacsu	65	1	NOT_STRAND	NOT_TU_REFER
356	WP_000219066.1	WP_000842040.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	239_tu
357	WP_000219066.1	WP_000857488.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
358	WP_000219066.1	WP_000862095.1	Known	Bacsu	9	1	R	240_tu
359	WP_000219066.1	WP_000867201.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	246_tu
360	WP_000219066.1	WP_000876638.1	Known	Bacsu	1033	1	R	241_tu
361	WP_000219066.1	WP_000884735.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	190_tu
362	WP_000219066.1	WP_000887022.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	242_tu
363	WP_000219066.1	WP_000894660.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	243_tu
364	WP_000219066.1	WP_000911657.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	243_tu
329_new	WP_000219066.1	WP_000927371.1	New	Bacsu	2167	1	NOT_STRAND	NOT_TU_REFER
230_tu	WP_000219066.1	WP_000934155.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	230_tu
365	WP_000219066.1	WP_000942744.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	218_tu
330_new	WP_000219066.1	WP_000954271.1	New	Bacsu	2160	1	NOT_STRAND	NOT_TU_REFER
366	WP_000219066.1	WP_000957020.1	Known	Bacsu	1240	1	NOT_STRAND	NOT_TU_REFER
332_new	WP_000219066.1	WP_000958531.1	New	Bacsu	2436	1	R	244_tu
367	WP_000219066.1	WP_000959424.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	245_tu
368	WP_000219066.1	WP_000976269.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	246_tu
333_new	WP_000219066.1	WP_000977739.1	New	Bacsu	1185	1	R	247_tu
334_new	WP_000219066.1	WP_000983324.1	New	Bacsu,Bacsu	1151,2712	1	R	203_tu
335_new	WP_000219066.1	WP_000987774.1	New	Bacsu	1364	1	R	248_tu
369	WP_000219066.1	WP_000990133.1	Known	Bacsu	163	1	R	241_tu
370	WP_000219066.1	WP_000991504.1	Known	Bacsu	1167	1	NOT_STRAND	NOT_TU_REFER
371	WP_000219066.1	WP_000998753.1	Known	Bacsu	1064	1	R	249_tu
372	WP_000219066.1	WP_001005835.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	223_tu
373	WP_000219066.1	WP_001008400.1	Known	Bacsu	1120	1	R	250_tu
374	WP_000219066.1	WP_001008722.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
375	WP_000219066.1	WP_001010111.1	Known	Bacsu	1005	1	NOT_STRAND	NOT_TU_REFER
376	WP_000219066.1	WP_001016004.1	Known	Bacsu	10	1	NOT_STRAND	NOT_TU_REFER
261_tu	WP_000219066.1	WP_001017867.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	261_tu
261_tu	WP_000219066.1	WP_001018871.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	261_tu
377	WP_000219066.1	WP_001019340.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	218_tu
342_new	WP_000219066.1	WP_001020801.1	New	Bacsu	1494	1	F	251_tu
378	WP_000219066.1	WP_001022972.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	188_tu
379	WP_000219066.1	WP_001030125.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
380	WP_000219066.1	WP_001030736.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
381	WP_000219066.1	WP_001035599.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	252_tu
343_new	WP_000219066.1	WP_001041111.1	New	Bacsu	1421	1	R	253_tu
382	WP_000219066.1	WP_001041915.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	254_tu
344_new	WP_000219066.1	WP_001052491.1	New	Bacsu	1392	1	R	253_tu
383	WP_000219066.1	WP_001074342.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
345_new	WP_000219066.1	WP_001077635.1	New	Bacsu	1999	1	NOT_STRAND	NOT_TU_REFER
346_new	WP_000219066.1	WP_001078309.1	New	Bacsu,Bacsu	1010,1149	1	R	203_tu
384	WP_000219066.1	WP_001083318.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
347_new	WP_000219066.1	WP_001083499.1	New	Bacsu	2251	1	R	255_tu
385	WP_000219066.1	WP_001084442.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
386	WP_000219066.1	WP_001092780.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
387	WP_000219066.1	WP_001103743.1	Known	Bacsu	155	1	F	256_tu
388	WP_000219066.1	WP_001108116.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
349_new	WP_000219066.1	WP_001115439.1	New	Bacsu	1231	1	R	257_tu
389	WP_000219066.1	WP_001118675.1	Known	Bacsu	1527	1	F	210_tu
390	WP_000219066.1	WP_001124167.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	246_tu
391	WP_000219066.1	WP_001131841.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	258_tu
392	WP_000219066.1	WP_001140234.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
393	WP_000219066.1	WP_001154619.1	Known	Bacsu	891	1	R	259_tu
394	WP_000219066.1	WP_001173201.1	Known	Bacsu	2711	1	F	229_tu
395	WP_000219066.1	WP_001184011.1	Known	Bacsu	595	1	NOT_STRAND	NOT_TU_REFER
354_new	WP_000219066.1	WP_001190829.1	New	Bacsu	1393	1	NOT_STRAND	NOT_TU_REFER
396	WP_000219066.1	WP_001190998.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
397	WP_000219066.1	WP_001196362.1	Known	Bacsu	2097	1	NOT_STRAND	NOT_TU_REFER
398	WP_000219066.1	WP_001218596.1	Known	Bacsu	997	1	F	260_tu
357_new	WP_000219066.1	WP_001223008.1	New	Bacsu	2638	1	R	261_tu
399	WP_000219066.1	WP_001226823.1	Known	Bacsu	1070	1	R	249_tu
400	WP_000219066.1	WP_001227709.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
401	WP_000219066.1	WP_001232648.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	262_tu
359_new	WP_000219066.1	WP_001242311.1	New	Bacsu,Ecoli	1249,1236	2	NOT_STRAND	NOT_TU_REFER
402	WP_000219066.1	WP_001250343.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
403	WP_000219066.1	WP_001251935.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
404	WP_000219066.1	WP_001261793.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	218_tu
405	WP_000219066.1	WP_001266553.1	Known	Bacsu	1985	1	F	264_tu
361_new	WP_000219066.1	WP_001289711.1	New	Bacsu	1713	1	NOT_STRAND	NOT_TU_REFER
362_new	WP_000219066.1	WP_001292149.1	New	Bacsu	2359	1	NOT_STRAND	NOT_TU_REFER
363_new	WP_000219066.1	WP_001292242.1	New	Bacsu	1202	1	F	263_tu
406	WP_000219066.1	WP_001557168.1	Known	Bacsu	1989	1	F	264_tu
254_tu	WP_000219066.1	WP_001792107.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	254_tu
365_new	WP_000219066.1	WP_001792906.1	New	Bacsu	2332	1	F	265_tu
230_tu	WP_000219066.1	WP_001795300.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	230_tu
407	WP_000219066.1	WP_001795358.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	250_tu
408	WP_000219066.1	WP_001803470.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
212_tu	WP_000219066.1	WP_010922830.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	212_tu
253_tu	WP_000219066.1	WP_011447044.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	253_tu
366_new	WP_000219066.1	WP_015445861.1	New	Bacsu	1259	1	R	266_tu
367_new	WP_000219066.1	WP_072399972.1	New	Bacsu	1076	1	NOT_STRAND	NOT_TU_REFER
368_new	WP_000220507.1	WP_000220507.1	New	Bacsu	2646	1	NOT_STRAND	NOT_TU_REFER
369_new	WP_000220507.1	WP_000355845.1	New	Bacsu	2651	1	NOT_STRAND	NOT_TU_REFER
409	WP_000249497.1	WP_000761395.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
410	WP_000249497.1	WP_001229920.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
411	WP_000256319.1	WP_000034961.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	269_tu
412	WP_000256319.1	WP_000153479.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	267_tu
413	WP_000256319.1	WP_000162661.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	269_tu
414	WP_000256319.1	WP_000163820.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	267_tu
415	WP_000256319.1	WP_000166892.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	269_tu
416	WP_000256319.1	WP_000256319.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	270_tu
270_tu	WP_000256319.1	WP_000413436.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	270_tu
417	WP_000256319.1	WP_000690405.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	268_tu
418	WP_000256319.1	WP_000818915.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	269_tu
419	WP_000256319.1	WP_001041915.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	270_tu
270_tu	WP_000256319.1	WP_001792107.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	270_tu
370_new	WP_000289215.1	WP_000974460.1	New	Bacsu	232	1	R	271_tu
371_new	WP_000332063.1	WP_000089941.1	New	Bacsu	1731	1	NOT_STRAND	NOT_TU_REFER
372_new	WP_000332063.1	WP_000332063.1	New	Bacsu	216	1	NOT_STRAND	NOT_TU_REFER
373_new	WP_000332063.1	WP_000429006.1	New	Bacsu	1953	1	NOT_STRAND	NOT_TU_REFER
374_new	WP_000332063.1	WP_000664775.1	New	Bacsu	1732	1	NOT_STRAND	NOT_TU_REFER
375_new	WP_000332063.1	WP_001041274.1	New	Bacsu	48	1	F	272_tu
420	WP_000334463.1	WP_000334463.1	Known	Bacsu	989	1	R	273_tu
377_new	WP_000351761.1	WP_000351761.1	New	Bacsu,Ecoli	2716,1199	2	NOT_STRAND	NOT_TU_REFER
421	WP_000369214.1	WP_000369214.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	274_tu
422	WP_000369214.1	WP_000952923.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	274_tu
423	WP_000369214.1	WP_001801873.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
378_new	WP_000376235.1	WP_000400021.1	New	Bacsu	1747	1	R	275_tu
379_new	WP_000376235.1	WP_000609346.1	New	Bacsu	1183	1	R	275_tu
380_new	WP_000376235.1	WP_000766009.1	New	Bacsu	1618	1	NOT_STRAND	NOT_TU_REFER
381_new	WP_000376235.1	WP_001151451.1	New	Bacsu	1845	1	R	276_tu
382_new	WP_000379098.1	WP_000284765.1	New	Bacsu	391	1	R	277_tu
383_new	WP_000379098.1	WP_000379098.1	New	Bacsu	544	1	F	278_tu
384_new	WP_000392691.1	WP_000017736.1	New	Ecoli,Salmon	1909,698	2	NOT_STRAND	NOT_TU_REFER
385_new	WP_000392691.1	WP_000031401.1	New	Ecoli,Salmon	1911,696	2	F	279_tu
386_new	WP_000392691.1	WP_000105070.1	New	Ecoli	2034	1	F	280_tu
387_new	WP_000392691.1	WP_000110253.1	New	Ecoli	2019	1	F	307_tu
388_new	WP_000392691.1	WP_000116228.1	New	Ecoli	1952	1	R	281_tu
424	WP_000392691.1	WP_000134963.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
425	WP_000392691.1	WP_000136633.1	Known	Bacsu,Ecoli,Salmon	1643,1938,709	3	R	282_tu
