id_net	tf	tg	status	org_reference	id_net_reference	count_org_reference	string	tu_unit
1087,1088	NP_251585.1	NP_251585.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	790_tu
1089	NP_251585.1	NP_251586.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	790_tu
1082,1083,1084,1085,1086	NP_251586.1	NP_251586.1	Known	Myctu	44	1	NOT_STRAND	NOT_TU_REFER
376,377	NP_251621.1	NP_251621.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	791_tu
378	NP_251621.1	NP_251622.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	792_tu
792_tu	NP_251621.1	NP_251623.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	792_tu
375	NP_251621.1	NP_251624.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	792_tu
1037_new	NP_251697.1	NP_249239.1	New	Bacsu	2467	1	F	793_tu
793_tu	NP_251697.1	NP_249240.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	793_tu
1038_new	NP_251697.1	NP_249267.1	New	Ecoli,Salmon	2364,2571	2	R	794_tu
1039_new	NP_251697.1	NP_249270.1	New	Ecoli,Salmon	2365,2570	2	NOT_STRAND	NOT_TU_REFER
1040_new	NP_251697.1	NP_249360.3	New	Myctu	239	1	R	795_tu
795_tu	NP_251697.1	NP_249361.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	795_tu
795_tu	NP_251697.1	NP_249362.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	795_tu
1041_new	NP_251697.1	NP_249614.1	New	Ecoli,Salmon	2330,2551	2	F	796_tu
1042_new	NP_251697.1	NP_249656.1	New	Myctu	233	1	NOT_STRAND	NOT_TU_REFER
1043_new	NP_251697.1	NP_249657.1	New	Bacsu,Ecoli,Myctu,Salmon	292,2366,1941,2563	4	NOT_STRAND	NOT_TU_REFER
1044_new	NP_251697.1	NP_249658.1	New	Bacsu,Ecoli,Salmon	1398,2367,2562	3	NOT_STRAND	NOT_TU_REFER
1045_new	NP_251697.1	NP_249736.1	New	Ecoli,Salmon	2333,2554	2	F	797_tu
1046_new	NP_251697.1	NP_249994.1	New	Bacsu	1435	1	R	798_tu
1047_new	NP_251697.1	NP_250220.1	New	Bacsu	1154	1	F	799_tu
799_tu	NP_251697.1	NP_250221.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	799_tu
1048_new	NP_251697.1	NP_250495.1	New	Bacsu	169	1	F	800_tu
1049_new	NP_251697.1	NP_250577.1	New	Ecoli	2356	1	NOT_STRAND	NOT_TU_REFER
1050_new	NP_251697.1	NP_251275.1	New	Bacsu,Ecoli,Myctu	360,2377,225	3	NOT_STRAND	NOT_TU_REFER
1051_new	NP_251697.1	NP_251276.1	New	Ecoli	2379	1	NOT_STRAND	NOT_TU_REFER
1052_new	NP_251697.1	NP_251299.1	New	Ecoli,Salmon	2385,2555	2	NOT_STRAND	NOT_TU_REFER
1053_new	NP_251697.1	NP_251318.1	New	Staph	676	1	NOT_STRAND	NOT_TU_REFER
1054_new	NP_251697.1	NP_251697.1	New	Bacsu,Ecoli,Myctu,Salmon,Staph	201,2347,236,2576,678	5	F	801_tu
801_tu	NP_251697.1	NP_251698.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	801_tu
1055_new	NP_251697.1	NP_251778.1	New	Myctu	1937	1	NOT_STRAND	NOT_TU_REFER
1056_new	NP_251697.1	NP_251828.1	New	Bacsu,Ecoli,Myctu,Salmon,Staph	359,2376,226,2553,668	5	R	802_tu
1057_new	NP_251697.1	NP_251996.1	New	Myctu	223	1	R	803_tu
803_tu	NP_251697.1	NP_251997.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	803_tu
1058_new	NP_251697.1	NP_252034.1	New	Ecoli	2362	1	NOT_STRAND	NOT_TU_REFER
1059_new	NP_251697.1	NP_252103.1	New	Ecoli,Salmon	2387,2561	2	F	804_tu
804_tu	NP_251697.1	NP_252104.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	804_tu
1060_new	NP_251697.1	NP_252306.1	New	Ecoli	2363	1	R	805_tu
1061_new	NP_251697.1	NP_252307.1	New	Bacsu,Ecoli,Salmon,Staph	278,2358,2568,670	4	R	805_tu
1062_new	NP_251697.1	NP_252308.1	New	Salmon	2569	1	R	806_tu
1063_new	NP_251697.1	NP_252330.1	New	Bacsu	113	1	R	807_tu
1064_new	NP_251697.1	NP_252401.1	New	Salmon	2559	1	R	808_tu
1065_new	NP_251697.1	NP_252924.1	New	Bacsu,Ecoli,Myctu,Staph	1547,2375,227,671	4	F	809_tu
1066_new	NP_251697.1	NP_252973.1	New	Ecoli	2360	1	R	810_tu
1067_new	NP_251697.1	NP_252974.1	New	Ecoli	2359	1	R	810_tu
810_tu	NP_251697.1	NP_252975.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	810_tu
810_tu	NP_251697.1	NP_252976.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	810_tu
1068_new	NP_251697.1	NP_253096.1	New	Ecoli,Salmon	2348,2550	2	R	811_tu
1069_new	NP_251697.1	NP_253097.1	New	Ecoli,Salmon	2344,2549	2	R	812_tu
1070_new	NP_251697.1	NP_253098.1	New	Ecoli,Salmon	2338,2548	2	R	812_tu
1071_new	NP_251697.1	NP_253099.1	New	Ecoli,Salmon	2342,2547	2	R	812_tu
1072_new	NP_251697.1	NP_253100.1	New	Ecoli,Salmon	2329,2546	2	R	812_tu
1073_new	NP_251697.1	NP_253101.1	New	Ecoli,Salmon	2350,2545	2	R	812_tu
1074_new	NP_251697.1	NP_253102.1	New	Ecoli	2354	1	R	812_tu
1075_new	NP_251697.1	NP_253103.1	New	Ecoli	2343	1	R	812_tu
1076_new	NP_251697.1	NP_253104.1	New	Ecoli	2351	1	R	812_tu
1077_new	NP_251697.1	NP_253105.1	New	Ecoli	2349	1	R	812_tu
1078_new	NP_251697.1	NP_253106.1	New	Ecoli	2353	1	R	812_tu
1079_new	NP_251697.1	NP_253107.1	New	Ecoli	2352	1	R	812_tu
1080_new	NP_251697.1	NP_253108.1	New	Ecoli	2339	1	R	812_tu
812_tu	NP_251697.1	NP_253109.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	812_tu
812_tu	NP_251697.1	NP_253110.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	812_tu
812_tu	NP_251697.1	NP_253111.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	812_tu
1081_new	NP_251697.1	NP_253349.1	New	Ecoli	2355	1	NOT_STRAND	NOT_TU_REFER
1082_new	NP_251697.1	NP_253451.1	New	Ecoli,Myctu,Salmon	2361,228,2567	3	F	813_tu
1083_new	NP_251697.1	NP_253508.1	New	Ecoli	2332	1	F	814_tu
1084_new	NP_251697.1	NP_253520.1	New	Staph	665	1	F	815_tu
1085_new	NP_251697.1	NP_253619.1	New	Myctu	1931	1	R	816_tu
816_tu	NP_251697.1	NP_253620.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	816_tu
1086_new	NP_251697.1	NP_253621.1	New	Myctu	1930	1	R	816_tu
816_tu	NP_251697.1	NP_253622.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	816_tu
1087_new	NP_251697.1	NP_253733.1	New	Bacsu	2677	1	R	817_tu
1088_new	NP_251697.1	NP_254049.1	New	Bacsu	425	1	F	818_tu
1089_new	NP_251697.1	NP_254130.1	New	Bacsu,Ecoli,Myctu,Salmon	239,2378,222,2575	4	F	819_tu
819_tu	NP_251697.1	NP_254131.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	819_tu
748	NP_251851.1	NP_248982.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	820_tu
1090_new	NP_251851.1	NP_249474.1	New	Salmon	1022	1	F	821_tu
735	NP_251851.1	NP_249785.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
734	NP_251851.1	NP_249789.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	822_tu
733	NP_251851.1	NP_249790.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	822_tu
739	NP_251851.1	NP_250121.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	823_tu
724	NP_251851.1	NP_252230.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	824_tu
721	NP_251851.1	NP_252231.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	825_tu
720	NP_251851.1	NP_252232.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	825_tu
730	NP_251851.1	NP_252233.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	825_tu
725	NP_251851.1	NP_252234.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	825_tu
727	NP_251851.1	NP_252235.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	825_tu
732	NP_251851.1	NP_252236.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	825_tu
731	NP_251851.1	NP_252237.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	825_tu
728	NP_251851.1	NP_252238.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	826_tu
729	NP_251851.1	NP_252239.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	826_tu
726	NP_251851.1	NP_252240.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	827_tu
722	NP_251851.1	NP_252241.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	828_tu
744	NP_251851.1	NP_252561.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
745	NP_251851.1	NP_252562.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
743	NP_251851.1	NP_252563.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
742	NP_251851.1	NP_252564.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
747	NP_251851.1	NP_252565.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	829_tu
746	NP_251851.1	NP_252566.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	829_tu
741	NP_251851.1	NP_253351.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	830_tu
740	NP_251851.1	NP_253352.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	830_tu
738	NP_251851.1	NP_253353.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	830_tu
830_tu	NP_251851.1	NP_253354.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	830_tu
737	NP_251851.1	NP_253355.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	830_tu
749	NP_251851.1	NP_253979.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	831_tu
736	NP_251851.1	NP_254067.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	832_tu
723	NP_251851.1	NP_254170.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	833_tu
833_tu	NP_251851.1	NP_254171.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	833_tu
1091_new	NP_251864.1	NP_249187.1	New	Bacsu	1112	1	NOT_STRAND	NOT_TU_REFER
1092_new	NP_251864.1	NP_250802.1	New	Bacsu	383	1	NOT_STRAND	NOT_TU_REFER
1093_new	NP_251864.1	NP_250806.1	New	Bacsu	1608	1	F	834_tu
1094_new	NP_251864.1	NP_251864.1	New	Bacsu	1116	1	F	835_tu
835_tu	NP_251864.1	NP_251865.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	835_tu
835_tu	NP_251864.1	NP_251866.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	835_tu
1095_new	NP_251864.1	NP_253200.1	New	Bacsu	1114	1	NOT_STRAND	NOT_TU_REFER
682	NP_251874.1	NP_251873.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
683	NP_251874.1	NP_251874.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	836_tu
677	NP_251882.1	NP_249839.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	837_tu
676	NP_251882.1	NP_251876.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	838_tu
838_tu	NP_251882.1	NP_251877.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	838_tu
838_tu	NP_251882.1	NP_251878.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	838_tu
838_tu	NP_251882.1	NP_251879.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	838_tu
673	NP_251882.1	NP_251882.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
675	NP_251882.1	NP_251883.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
674	NP_251882.1	NP_251884.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	839_tu
1096_new	NP_251894.1	NP_248867.1	New	Ecoli,Salmon	1007,378	2	NOT_STRAND	NOT_TU_REFER
1097_new	NP_251894.1	NP_248868.1	New	Ecoli,Salmon	1006,379	2	NOT_STRAND	NOT_TU_REFER
1098_new	NP_251894.1	NP_249067.1	New	Ecoli	1047	1	F	840_tu
840_tu	NP_251894.1	NP_249068.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	840_tu
392	NP_251894.1	NP_249116.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	841_tu
393	NP_251894.1	NP_249117.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	841_tu
394	NP_251894.1	NP_249118.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	841_tu
1099_new	NP_251894.1	NP_249177.1	New	Ecoli,Salmon	1056,402	2	R	842_tu
842_tu	NP_251894.1	NP_249178.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	842_tu
842_tu	NP_251894.1	NP_249179.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	842_tu
842_tu	NP_251894.1	NP_249180.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	842_tu
1100_new	NP_251894.1	NP_249258.1	New	Ecoli	1064	1	F	843_tu
1101_new	NP_251894.1	NP_249441.1	New	Ecoli,Salmon	1059,395	2	F	844_tu
1102_new	NP_251894.1	NP_249453.1	New	Ecoli,Salmon	1046,394	2	F	845_tu
845_tu	NP_251894.1	NP_249454.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	845_tu
1103_new	NP_251894.1	NP_249455.1	New	Ecoli,Salmon	1049,392	2	F	845_tu
1104_new	NP_251894.1	NP_249456.1	New	Ecoli,Salmon	1050,391	2	F	845_tu
1105_new	NP_251894.1	NP_249457.1	New	Ecoli,Salmon	1018,359	2	F	845_tu
1106_new	NP_251894.1	NP_250496.1	New	Ecoli	1044	1	F	846_tu
1107_new	NP_251894.1	NP_250649.1	New	Ecoli	1002	1	F	847_tu
1108_new	NP_251894.1	NP_251216.1	New	Ecoli,Salmon	1035,385	2	NOT_STRAND	NOT_TU_REFER
1109_new	NP_251894.1	NP_251217.1	New	Ecoli,Salmon	1034,384	2	NOT_STRAND	NOT_TU_REFER
1110_new	NP_251894.1	NP_251218.1	New	Ecoli,Salmon	1033,383	2	NOT_STRAND	NOT_TU_REFER
1111_new	NP_251894.1	NP_251294.1	New	Ecoli,Salmon	1061,364	2	F	848_tu
1112_new	NP_251894.1	NP_251385.1	New	Ecoli	1060	1	NOT_STRAND	NOT_TU_REFER
1113_new	NP_251894.1	NP_251544.1	New	Ecoli,Salmon	1026,372	2	R	849_tu
1114_new	NP_251894.1	NP_251710.1	New	Ecoli	1054	1	F	850_tu
850_tu	NP_251894.1	NP_251711.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	850_tu
391	NP_251894.1	NP_251894.1	Known	Ecoli,Salmon	1010,405	2	NOT_STRAND	NOT_TU_REFER
1116_new	NP_251894.1	NP_251917.1	New	Ecoli,Salmon	1043,399	2	NOT_STRAND	NOT_TU_REFER
1117_new	NP_251894.1	NP_252103.1	New	Salmon	376	1	F	851_tu
851_tu	NP_251894.1	NP_252104.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	851_tu
1118_new	NP_251894.1	NP_252334.1	New	Ecoli	1028	1	NOT_STRAND	NOT_TU_REFER
1119_new	NP_251894.1	NP_252335.1	New	Ecoli	1022	1	NOT_STRAND	NOT_TU_REFER
1120_new	NP_251894.1	NP_252336.1	New	Ecoli	1029	1	NOT_STRAND	NOT_TU_REFER
1121_new	NP_251894.1	NP_252401.1	New	Ecoli,Salmon	1062,374	2	R	852_tu
1122_new	NP_251894.1	NP_252426.1	New	Ecoli	1021	1	R	853_tu
1123_new	NP_251894.1	NP_253640.1	New	Ecoli,Salmon	1038,380	2	R	854_tu
1124_new	NP_251894.1	NP_253641.1	New	Ecoli,Salmon	1037,381	2	R	854_tu
1125_new	NP_251894.1	NP_253644.1	New	Ecoli,Salmon	1045,408	2	NOT_STRAND	NOT_TU_REFER
1126_new	NP_251894.1	NP_253844.1	New	Ecoli	1032	1	F	855_tu
855_tu	NP_251894.1	NP_253845.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	855_tu
855_tu	NP_251894.1	NP_253846.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	855_tu
855_tu	NP_251894.1	NP_253847.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	855_tu
1127_new	NP_251894.1	NP_253865.1	New	Ecoli	1025	1	R	856_tu
1128_new	NP_251894.1	NP_254176.1	New	Ecoli,Salmon	1020,403	2	NOT_STRAND	NOT_TU_REFER
1129_new	NP_251905.1	NP_249899.1	New	Myctu	1710	1	F	857_tu
1130_new	NP_251905.1	NP_250228.1	New	Myctu	1712	1	R	858_tu
858_tu	NP_251905.1	NP_250229.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	858_tu
1131_new	NP_251905.1	NP_250788.1	New	Myctu	1711	1	NOT_STRAND	NOT_TU_REFER
1132_new	NP_251905.1	NP_251905.1	New	Myctu	1717	1	R	859_tu
1133_new	NP_251905.1	NP_252887.1	New	Myctu	1716	1	F	860_tu
410	NP_251907.1	NP_250404.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	861_tu
1134_new	NP_251956.1	NP_251858.1	New	Ecoli,Salmon	1179,1862	2	NOT_STRAND	NOT_TU_REFER
1135_new	NP_252031.1	NP_248919.1	New	Ecoli	3589	1	NOT_STRAND	NOT_TU_REFER
1136_new	NP_252031.1	NP_250320.1	New	Ecoli	3585	1	NOT_STRAND	NOT_TU_REFER
1137_new	NP_252031.1	NP_250602.1	New	Ecoli	3564	1	NOT_STRAND	NOT_TU_REFER
1138_new	NP_252031.1	NP_251157.1	New	Ecoli	3565	1	R	862_tu
862_tu	NP_252031.1	NP_251158.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	862_tu
862_tu	NP_252031.1	NP_251159.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	862_tu
1139_new	NP_252031.1	NP_251241.1	New	Ecoli	3579	1	F	863_tu
1140_new	NP_252031.1	NP_251701.1	New	Salmon	1850	1	R	864_tu
1141_new	NP_252031.1	NP_251739.1	New	Ecoli	3592	1	F	865_tu
1142_new	NP_252031.1	NP_251788.1	New	Ecoli	3573	1	NOT_STRAND	NOT_TU_REFER
1143_new	NP_252031.1	NP_251789.1	New	Ecoli	3572	1	NOT_STRAND	NOT_TU_REFER
1144_new	NP_252031.1	NP_251790.1	New	Ecoli	3571	1	NOT_STRAND	NOT_TU_REFER
1145_new	NP_252031.1	NP_251791.1	New	Ecoli	3570	1	NOT_STRAND	NOT_TU_REFER
1146_new	NP_252031.1	NP_251792.1	New	Ecoli	3569	1	NOT_STRAND	NOT_TU_REFER
1147_new	NP_252031.1	NP_251793.1	New	Ecoli	3568	1	NOT_STRAND	NOT_TU_REFER
1148_new	NP_252031.1	NP_251795.1	New	Ecoli	3567	1	NOT_STRAND	NOT_TU_REFER
1149_new	NP_252031.1	NP_251994.1	New	Salmon	1834	1	R	866_tu
1150_new	NP_252031.1	NP_252031.1	New	Salmon	1836	1	R	867_tu
1151_new	NP_252031.1	NP_252280.1	New	Ecoli	3587	1	NOT_STRAND	NOT_TU_REFER
1152_new	NP_252031.1	NP_253667.1	New	Ecoli	3586	1	NOT_STRAND	NOT_TU_REFER
1153_new	NP_252031.1	NP_253690.1	New	Salmon	1852	1	NOT_STRAND	NOT_TU_REFER
1154_new	NP_252031.1	NP_253942.1	New	Ecoli	3593	1	R	868_tu
866_tu	NP_252031.1	YP_008719765.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	866_tu
757	NP_252033.1	NP_252033.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	869_tu
869_tu	NP_252033.1	NP_252034.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	869_tu
869_tu	NP_252033.1	NP_252035.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	869_tu
869_tu	NP_252033.1	NP_252036.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	869_tu
869_tu	NP_252033.1	NP_252037.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	869_tu
751	NP_252035.1	NP_252036.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
752	NP_252035.1	NP_252037.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
755	NP_252037.1	NP_252033.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	870_tu
870_tu	NP_252037.1	NP_252034.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	870_tu
870_tu	NP_252037.1	NP_252035.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	870_tu
870_tu	NP_252037.1	NP_252036.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	870_tu
753,756	NP_252037.1	NP_252037.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	870_tu
754	NP_252037.1	NP_252041.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	871_tu
871_tu	NP_252037.1	NP_252042.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	871_tu
871_tu	NP_252037.1	NP_252043.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	871_tu
576	NP_252041.1	NP_249783.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	872_tu
575	NP_252041.1	NP_250146.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
577,578	NP_252041.1	NP_252041.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	873_tu
873_tu	NP_252041.1	NP_252042.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	873_tu
873_tu	NP_252041.1	NP_252043.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	873_tu
133	NP_252075.1	NP_248728.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	874_tu
181	NP_252075.1	NP_248772.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	875_tu
875_tu	NP_252075.1	NP_248773.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	875_tu
875_tu	NP_252075.1	NP_248774.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	875_tu
182	NP_252075.1	NP_248792.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	876_tu
134	NP_252075.1	NP_248862.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
135	NP_252075.1	NP_249163.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
136	NP_252075.1	NP_249185.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
179	NP_252075.1	NP_249210.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
186	NP_252075.1	NP_249301.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	877_tu
189	NP_252075.1	NP_249365.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	878_tu
878_tu	NP_252075.1	NP_249366.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	878_tu
878_tu	NP_252075.1	NP_249367.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	878_tu
137	NP_252075.1	NP_249629.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	879_tu
183	NP_252075.1	NP_249760.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
128	NP_252075.1	NP_249771.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
129	NP_252075.1	NP_249773.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
138	NP_252075.1	NP_249779.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
127	NP_252075.1	NP_249788.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	880_tu
130	NP_252075.1	NP_249792.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
187	NP_252075.1	NP_249841.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	881_tu
881_tu	NP_252075.1	NP_249842.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	881_tu
139	NP_252075.1	NP_249890.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
140	NP_252075.1	NP_250031.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
141	NP_252075.1	NP_250348.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
142	NP_252075.1	NP_250355.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
143	NP_252075.1	NP_250359.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
144	NP_252075.1	NP_250371.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	882_tu
145	NP_252075.1	NP_250429.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	883_tu
184	NP_252075.1	NP_250475.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	884_tu
146	NP_252075.1	NP_250603.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	885_tu
147	NP_252075.1	NP_250629.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	886_tu
148	NP_252075.1	NP_250631.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	887_tu
